business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,stars_avg,review_count,is_open,categories
Iqu1TEYQrvdlgHXV2fCk4g,"""Bittner King Dental""",,"""1344 Freeport Rd, Ste 1A""",Pittsburgh,PA,15238,40.48921909,-79.87352606,5,Good,3,1,Health & Medical;Dentists;General Dentistry;Cosmetic Dentists
QQBk_36xFbNTp9kF0ZGHvA,"""Schenley Plaza""",Oakland,"""4100 Forbes Ave""",Pittsburgh,PA,15213,40.4435295,-79.9521286,4.5,Good,15,1,Street Vendors;Nightlife;Arts & Entertainment;Music Venues;Food
Dol1vDe04KRuzX2l8Klvog,"""Awesome Books""",Garfield,"""5111 Penn Ave""",Pittsburgh,PA,15224,40.4651258,-79.9423817,4.5,Good,8,0,Bookstores;Books;Mags;Music & Video;Shopping
iXnHrmTw-r6LNzC2MjjrWQ,"""Casa Rasta""",Beechview,"""2102 Broadway Ave""",Pittsburgh,PA,15216,40.405401,-80.0301225,4.5,Good,25,0,Mexican;Restaurants;Caribbean
6p8rlVs4GZcX1hUiwK8skg,"""Finnigan's Wake""",North Side,"""20 E General Robinson St""",Pittsburgh,PA,15222,40.448827,-80.003366,2.5,Below Avg,11,0,Nightlife;Pubs;Bars
w-C9LX2gMSCHZzmrsHWrsg,"""Nipper's Pizzeria""",,"""303 Beverly Rd""",Pittsburgh,PA,15216,40.388527,-80.0495449,3,Below Avg,17,1,Pizza;Breakfast & Brunch;Restaurants;Italian
mLL93e2QR6peIiv1_Esq2w,"""Alamo Rent A Car""",,"""Pittsburgh International Airport""",Pittsburgh,PA,15231,40.497877,-80.21408,4,Good,31,1,Hotels & Travel;Car Rental
iK_3WktnHa_YlbWdA0Axkw,"""Korea Garden""",Oakland,"""414 Semple St""",Pittsburgh,PA,15213,40.4366464,-79.9546926,3.5,Below Avg,89,1,Restaurants;Korean
WZto5Gxk_lDAoO0oP33abw,"""Albert Anthony Real Estate""",Greenfield,"""4343 Murray Ave""",Pittsburgh,PA,15217,40.420747,-79.928284,3.5,Below Avg,5,1,Real Estate;Home Services;Real Estate Services
VXKIx4WUGw3jNad0BOcFYQ,"""DeMore's Pizzeria""",,"""1256 Evergreen Ave""",Pittsburgh,PA,15209,40.4949288,-79.9758116,4,Good,18,1,Italian;Restaurants;Pizza
bPgTfiz471yWJmt_rHElkg,"""My Little Outback""",Squirrel Hill,"""1936 Murray Ave""",Pittsburgh,PA,15217,40.4349741,-79.9228456,2.5,Below Avg,3,0,Active Life;Toy Stores;Amusement Parks;Shopping
jTFq_9_eOTwLxI0h6qEtFQ,"""J Clark's""",,"""9805 Mcknight Rd""",Pittsburgh,PA,15237,40.585326,-80.038567,3,Below Avg,18,1,Restaurants;American (New)
1ZOBrVK5vjFGQjSqvVBA3A,"""Home Computer Help""",,"""130 Pine Rd""",Pittsburgh,PA,15237,40.581057,-80.039062,5,Good,7,1,Local Services;IT Services & Computer Repair
Qz9-fpNz3ytqzCLvFcQhkg,"""Dunkin' Donuts""",,"""800 W View Park Dr""",Pittsburgh,PA,15229,40.51776123,-80.03163147,2,Below Avg,21,1,Coffee & Tea;Donuts;Food
_Igbl0NYiXvyzab-o5TBsQ,"""Point Breeze Veterinary Clinic""",Point Breeze,"""6742 Reynolds St""",Pittsburgh,PA,15206,40.4502135,-79.9143225,4.5,Good,24,1,Veterinarians;Pets
SB3W4cXmmAEf13q6AygNtg,"""The Block Northway""",,"""8013 Mcknight Rd""",Pittsburgh,PA,15237,40.5534968,-80.0208594,4.5,Good,3,1,Fashion;Shopping;Shopping Centers
DiCdS5OG0-iwTNtfxJ09kA,"""lululemon athletica""",Shadyside,"""5520 Walnut St""",Pittsburgh,PA,15232,40.4511908,-79.9329448,3,Below Avg,13,1,Sporting Goods;Women's Clothing;Yoga;Shopping;Sports Wear;Fashion;Active Life;Fitness & Instruction
OBmBMG5bUADvibgbxmVfLg,"""Kenny Ross Ford South""",,"""3200 Library Road""",Pittsburgh,PA,15234,40.371715,-80.009637,1.5,Below Avg,11,1,Car Dealers;Automotive;Auto Repair
KMNDr5f2UwjxJbTHnidZ6w,"""Una Biologicals""",Lawrenceville,"""4322 Butler St""",Pittsburgh,PA,15201,40.4712436,-79.9598961,4.5,Good,11,1,Cosmetics & Beauty Supply;Gift Shops;Beauty & Spas;Flowers & Gifts;Shopping
bj3F2gQSCQ922hYMF1oXhQ,"""Busy Beaver""",Lawrenceville,"""4743 Plummer St""",Pittsburgh,PA,15201,40.475418,-79.9588179,5,Good,8,1,Home & Garden;Local Services;Home Services;Building Supplies;Shopping;Hardware Stores;Paint Stores;Kitchen & Bath
7W1qDH2R_PtTk7_HfdVFOA,"""Sears Appliance Repair""",,"""1008 Ross Park Mall Dr, Ross Park Mall""",Pittsburgh,PA,15237,40.545,-80.006,1.5,Below Avg,3,1,Electronics Repair;Local Services;Appliances & Repair
Q8tTVs1pTC27iYmOBkdPXw,"""The Walking Company""",,"""1000 Ross Park Mall Dr, Ste J10""",Pittsburgh,PA,15237,40.5389691,-80.0077114,3,Below Avg,6,1,Fashion;Shopping;Shoe Stores
XThWHTqpinUK8mGdXgnCcg,"""Molyneaux Tile Carpet Wood""",,"""4864 McKnight Rd""",Pittsburgh,PA,15237,40.52957,-80.0081705,3.5,Below Avg,5,1,Carpeting;Carpet Installation;Flooring;Home Services
x4XYZWLybHFY46xSAR5lcg,"""Shadyside Valet""",Shadyside,"""211 S Highland Ave""",Pittsburgh,PA,15206,40.458548,-79.9246736,3,Below Avg,14,1,Shoe Repair;Dry Cleaning & Laundry;Local Services;Laundry Services
wKlH90YB5RYFvJ8N3pstVw,"""Union Standard""",Downtown,"""524 William Penn Pl""",Pittsburgh,PA,15219,40.4404227,-79.9972048,4,Good,82,1,Restaurants;Nightlife;Bars;Seafood;Cocktail Bars;American (New)
lvZOJWiwNymeBhOAgoy11w,"""Fossil Fuels Caf̩""",Oakland,"""4400 Forbes Ave""",Pittsburgh,PA,15213,40.4432988,-79.9500527,3.5,Below Avg,3,1,Restaurants;American (Traditional);Cafes;Fast Food
30dOna90MXNA0ptqGff8RA,"""The Greentree Sportsplex""",Greentree,"""600 Iron City Dr""",Pittsburgh,PA,15205,40.420343,-80.0581168,3,Below Avg,5,1,Active Life;Trainers;Fitness & Instruction;Gyms;Boot Camps
2f90tMt0SFkwBJ6exobY3Q,"""Gooski's""",Polish Hill,"""3117 Brereton St""",Pittsburgh,PA,15219,40.4568239,-79.9664971,4.5,Good,75,1,Bars;Dive Bars;Nightlife
HONqkmgeJGKo8p5elo397g,"""Graham House""",Friendship,"""439 S Graham St, Ste 445""",Pittsburgh,PA,15232,40.4582603,-79.9366654,1,Below Avg,3,1,Apartments;Home Services;Real Estate
PXKYgpMizFKRa0zAfaCWuQ,"""Rite Aid""",South Side,"""2300 Jane St""",Pittsburgh,PA,15203,40.425747,-79.972958,4,Good,6,1,Drugstores;Food;Convenience Stores;Shopping
fDTPAl4w2mCdiuzlY6bJNA,"""Sunoco""",Brookline,"""533 Brookline Blvd""",Pittsburgh,PA,15226,40.3958264,-80.0224019,3.5,Below Avg,3,1,Food;Convenience Stores;Automotive;Gas Stations
#NAME?,"""Kayla's Cafe""",Bellevue,"""307 N Ave""",Pittsburgh,PA,15209,40.503368,-80.061188,3.5,Below Avg,5,0,Restaurants;Cafes
hwx3dXcuINmFkrY1xXPsJg,"""Artifacts""",West End,"""110 S Main St, Ste 2""",Pittsburgh,PA,15220,40.4427176,-80.0314257,4,Good,4,1,Antiques;Shopping
Z7E7rrsjAsVyW9Qr55L8OA,"""Lou's Little Corner Bar""",Bloomfield,"""4924 Liberty Ave""",Pittsburgh,PA,15224,40.459341,-79.9451899,4,Good,12,1,Dive Bars;Nightlife;Bars
oBfSt9EFlAgOK1sJDqUoeQ,"""US Post Office""",East Liberty,"""1630 Broad St""",Pittsburgh,PA,15206,40.4604879,-79.91734028,1.5,Below Avg,8,0,Post Offices;Public Services & Government
JtrYFTxskT97HQBAawjV3g,"""Halbleib's Auto Body""",Hazelwood,"""530 Courtland St""",Pittsburgh,PA,15207,40.4050518,-79.9440953,4,Good,4,1,Automotive;Body Shops
KFJ5bpfde-JDGznX51V3cA,"""Peak Ski and Snowboard""",,"""640 Center Rd""",Pittsburgh,PA,15239,40.4608293,-79.759004,2.5,Below Avg,3,1,Active Life;Outdoor Gear;Shopping;Sporting Goods
S8VRQCBrbZI04zjCOc1RAA,"""Las Palmas""",Oakland,"""326 Atwood St""",Pittsburgh,PA,15213,40.438918,-79.9553059,4.5,Good,178,1,Restaurants;Mexican
Iy_eNhWzD_ry4j9IdA7j8A,"""Antiques of Shadyside""",Bloomfield,"""4806 Liberty Ave""",Pittsburgh,PA,15224,40.4603237,-79.9468319,4.5,Good,3,0,Jewelry;Antiques;Shopping
mLatlnAXwzXz6lFH9fwD8A,"""Barnes & Noble Booksellers""",,"""301 S Hills Vlg""",Pittsburgh,PA,15241,40.3426227,-80.0561704,3.5,Below Avg,9,1,Books;Mags;Music & Video;Shopping;Bookstores
qFwPhiDWAa_gjYwz3lQdtQ,"""California Nails""",,"""1000 Ross Park Mall Dr""",Pittsburgh,PA,15237,40.5445685,-80.0087509,2,Below Avg,28,1,Nail Salons;Beauty & Spas
Lhsfy2uf8LyhMYgjbop7Sw,"""P Town""",Bloomfield,"""4740 Baum Blvd""",Pittsburgh,PA,15213,40.4539382,-79.9488432,3.5,Below Avg,10,1,Gay Bars;Bars;Adult Entertainment;Dance Clubs;Nightlife
wjLgM9Ybe5shoUPRrGMmsQ,"""Coca Cafe""",Lawrenceville,"""3811 Butler St""",Pittsburgh,PA,15201,40.4672287,-79.9642028,3.5,Below Avg,422,1,Food;Breakfast & Brunch;Coffee & Tea;American (New);Restaurants
tcOP56tZe6hlmdUHX2EH5A,"""Rita's Italian Ice""",,"""427 McNeilly Rd""",Pittsburgh,PA,15226,40.3831218,-80.0148009,4.5,Good,10,1,Food;Ice Cream & Frozen Yogurt;Shaved Ice;Desserts
RJKSLn5-N0o6-zB7nG_ZTQ,"""Applebee's""",,"""N Hills Vlg""",Pittsburgh,PA,15237,40.5569121,-80.0199562,2.5,Below Avg,6,1,Burgers;Bars;Nightlife;American (New);American (Traditional);Sports Bars;Restaurants
Aql7cgyfwV6by0S__dxu1w,"""Bonura and Sattler Auto Body Shop""",Lincoln,"""1234 Washington Blvd""",Pittsburgh,PA,15206,40.4671656,-79.9082692,4.5,Good,13,1,Body Shops;Automotive
8MSzI-4KJHpGBLiILkrtVg,"""Ichiban""",,"""1160 Park Manor Blvd""",Pittsburgh,PA,15205,40.45347145,-80.16264198,3.5,Below Avg,79,1,Restaurants;Japanese
lBj-NFY7piJjD-zmOoBeyw,"""Men's Wearhouse""",,"""342 S Hills Vlg""",Pittsburgh,PA,15241,40.34248826,-80.05604267,2,Below Avg,7,1,Shopping;Fashion;Formal Wear;Men's Clothing;Plus Size Fashion
9A23qP-9IWNnJyseV8RYLw,"""Underground Printing""",Oakland,"""117 Meyran Ave""",Pittsburgh,PA,15213,40.4409039,-79.9585541,4.5,Good,11,1,Professional Services;Printing Services;Local Services;Screen Printing/T-Shirt Printing
anMopnoKLimdtD4miKInBw,"""North Shore Deli""",North Side,"""539 E Ohio St""",Pittsburgh,PA,15212,40.4535473,-79.9992608,5,Good,23,1,Delis;Restaurants
72s7cTvPgI_meydNhX-JMA,"""Vincent's of Green Tree""",Greentree,"""333 Mansfield Ave""",Pittsburgh,PA,15220,40.42104204,-80.05010696,3.5,Below Avg,73,1,Salad;Pizza;Italian;Restaurants
R_j8H7aLP2xVShc-6iOcPQ,"""Natural Stitches""",East Liberty,"""6401 Penn Ave""",Pittsburgh,PA,15206,40.4586356,-79.9174452,4.5,Good,14,0,Fabric Stores;Knitting Supplies;Arts & Crafts;Shopping
7o5Nd42sPBQKfR6zAYuf-A,"""Pittsburgh Athletic Association""",Oakland,"""4215 5th Ave""",Pittsburgh,PA,15213,40.4449853,-79.9545955,4,Good,3,1,Active Life;Sports Clubs
prsoMlsuu3oDRKQUYYjalw,"""Sharon Fennimore""",Squirrel Hill,"""""",Pittsburgh,PA,15217,40.4327086,-79.9248669,3.5,Below Avg,3,1,Fitness & Instruction;Education;Yoga;Professional Services;Adult Education;Active Life;Meditation Centers
DHRmRMohB2C5nKMVmfSN0w,"""Mocha Rose Floral Designs""",Garfield,"""4805 Penn Ave""",Pittsburgh,PA,15224,40.4656232,-79.9459035,4.5,Good,6,1,Shopping;Floral Designers;Flowers & Gifts;Event Planning & Services;Florists
JnRZbZ7E4VpCh83U56CPMA,"""Chop Shop Salad Shop""",Squirrel Hill,"""""",Pittsburgh,PA,15217,40.4327086,-79.9248669,4.5,Good,3,1,Food Trucks;Food;Salad;Restaurants
2CNCcHA9txth664ALX1wvA,"""Royal Caribbean""",East Liberty,"""128 S Highland Ave""",Pittsburgh,PA,15289,40.4602716,-79.9251042,3.5,Below Avg,23,0,Caribbean;Restaurants
oEZx-WB4mAk8VQBIyj9xMQ,"""Crowne Plaza Suites Pittsburgh South""",,"""164 Fort Couch Rd""",Pittsburgh,PA,15241,40.3457129,-80.0527862,3,Below Avg,24,1,Hotels;Hotels & Travel;Resorts;Venues & Event Spaces;Event Planning & Services;Bed & Breakfast
_vzNvnj8ob0hAk2QXEv3Mw,"""Main Event Entertainment""",,"""200 Quinn Dr""",Pittsburgh,PA,15275,40.4457671,-80.1779475,3.5,Below Avg,13,1,Rock Climbing;American (Traditional);Restaurants;Arts & Entertainment;Active Life;Bowling;Automotive;Towing;American (New);African;Laser Tag;Arcades
yS_ae8BGPrcf2bFVG_hGZw,"""Karmic Yogurt""",Shadyside,"""7315 Filbert St""",Pittsburgh,PA,15232,40.45582969,-79.93377686,2.5,Below Avg,9,0,Food;Ice Cream & Frozen Yogurt
xr86J9_b5G5w5lRr-NvgZw,"""MAC's Lash and Skin Studio""",,"""7940 Saltsburg Rd""",Pittsburgh,PA,15239,40.4780283,-79.7574564,5,Good,3,1,Makeup Artists;Beauty & Spas;Eyelash Service;Permanent Makeup;Skin Care
G_BQKzi728rQp0YnSmdwhA,"""U-Haul Moving & Storage of Pittsburgh""",Strip District,"""3000 Liberty Ave""",Pittsburgh,PA,15201,40.4583592,-79.97178,3.5,Below Avg,8,1,Automotive;Self Storage;Local Services;Propane;Truck Rental
hFecFlLXRbdoCR3E-Eogeg,"""Krupp Whitney Plumbing""",,"""24 Ingram Ave""",Pittsburgh,PA,15205,40.4441348,-80.066501,5,Good,6,1,Water Heater Installation/Repair;Plumbing;Excavation Services;Home Services
c0yPNU-BqS65u0vIKP7P0w,"""Avenue B""",Friendship,"""5501 Centre Ave""",Pittsburgh,PA,15232,40.456856,-79.936432,4,Good,224,1,Restaurants;American (New)
Syuo5ZfsabWlcEcuD3qIiQ,"""Hi-Tech Auto Care""",,"""170 Freeport Rd""",Pittsburgh,PA,15238,40.491483,-79.8652851,3.5,Below Avg,3,1,Automotive;Smog Check Stations;Auto Repair;Towing
sVbM5ntERyHIYswd4fxGoQ,"""Edgewood Family Chiropractic""",,"""249 Edgewood Ave""",Pittsburgh,PA,15218,40.4306702,-79.8843521,5,Good,3,0,Health & Medical;Chiropractors
illl9cvvlgloor7GrIvwug,"""Max & Erma's""",,"""130 Andrew Dr""",Pittsburgh,PA,15275,40.4507001,-80.1757404,3.5,Below Avg,46,1,Burgers;American (New);American (Traditional);Restaurants
xpAM1PqxTNt6kddp62n1HQ,"""The Best Little Hair House In Pittsburgh""",Etna,"""353 Butler St""",Pittsburgh,PA,15223,40.4966236,-79.9442404,3.5,Below Avg,3,1,Beauty & Spas;Tanning;Hair Salons;Hair Extensions
XtnmIgn7uWXRA3RC-GLANA,"""Affordable Fence & Railing""",,"""309 Camp Horne Rd""",Pittsburgh,PA,15202,40.5179608,-80.093119,3.5,Below Avg,3,1,Home Services;Decks & Railing;Fences & Gates
zXaW8C2qtFHGVTETEcUX9g,"""Cracker Barrel Old Country Store""",,"""200 Davis Blvd""",Pittsburgh,PA,15275,40.4498209,-80.1733297,4,Good,63,1,American (Traditional);Southern;Restaurants;Breakfast & Brunch
WUPEnedS_8si30yy4lwcAQ,"""Nexus Real Estate""",Brookline,"""2535 W Liberty Ave""",Pittsburgh,PA,15226,40.398169,-80.025863,1.5,Below Avg,19,1,Home Services;Real Estate;Apartments
6bR_7l9IduBaglZJbqLFWg,"""Amani Coffee House & Cafe""",North Side,"""507 Foreland St""",Pittsburgh,PA,15212,40.4542458,-80.0004949,4,Good,8,0,Coffee & Tea;Food;Restaurants;Cafes
OS3Y96FhiHwRLyiRfppaDw,"""Bellevue Do It Best Hardware""",Bellevue,"""509 Lincoln Ave""",Pittsburgh,PA,15202,40.4955408,-80.056049,4,Good,6,1,Hardware Stores;Home & Garden;Shopping
iLrVooAfghHhJgIPKiIWiw,"""5th Avenue Detailing & Car Wash""",Homewood,"""6914 5th Ave""",Pittsburgh,PA,15208,40.4577765,-79.9086724,3.5,Below Avg,6,0,Auto Detailing;Car Wash;Automotive
GZw7RqzN-ZPwTL0mQcC4uw,"""Knuckleheads Bar""",,"""146 3 Degree Rd""",Pittsburgh,PA,15237,40.544234,-80.030422,4,Good,8,1,Sports Bars;Bars;Nightlife
f08jJyCh8G1yEUAms4Ewwg,"""Peoples Natural Gas""",North Side,"""375 N Shore Dr""",Pittsburgh,PA,15212,40.445804,-80.011325,2.5,Below Avg,3,1,Home Services
c9Gf8ArS4UxS_Kpkl3SsuA,"""Empire Today""",The Hill District,"""""",Pittsburgh,PA,15219,40.440368,-79.9836108,2,Below Avg,12,1,Carpet Installation;Carpeting;Flooring;Home Services
t5DQeB3dORfNwx9otGUrSA,"""Casey's Draft House""",South Side,"""1811 E Carson St""",Pittsburgh,PA,15203,40.4289435,-79.9799804,3.5,Below Avg,27,1,Wine Bars;American (Traditional);Sports Bars;Restaurants;Bars;Burgers;Nightlife;Cocktail Bars
ao97N2cqLwMHh7AYKH1j5g,"""Brewski's""",South Side,"""801 E Carson St""",Pittsburgh,PA,15203,40.428858,-79.990906,4,Good,17,1,Bars;Nightlife;Dive Bars
A44mlGd0PSQRVSIIWIH4mg,"""Wahl's Auto Service""",South Side,"""1805 Sarah St""",Pittsburgh,PA,15203,40.4279833,-79.9802551,4.5,Good,19,1,Automotive;Auto Repair
N8FdrKl0y_E_mUOj8VSFuA,"""Barb's Corner Kitchen""",Lawrenceville,"""4711 Butler St""",Pittsburgh,PA,15201,40.4745089,-79.9579076,4,Good,87,1,Breakfast & Brunch;Diners;Restaurants
XMQzB1pun4pcgrlP5wCj-w,"""Michael J Cushman, DDS""",Oakland,"""3356 5th Ave, Ste 100""",Pittsburgh,PA,15213,40.44536512,-79.95526332,5,Good,7,1,Cosmetic Dentists;Health & Medical;Oral Surgeons;Dentists;General Dentistry
FE135tFrIhxrtAkf6-A1Rw,"""Hardee's""",,"""1201 N Ave""",Pittsburgh,PA,15209,40.4931766,-79.9755103,4,Good,14,1,Burgers;Restaurants
p2soEzHoKX1iSGm2jv50mg,"""Hey Betty""",Shadyside,"""5890 Ellsworth Ave""",Pittsburgh,PA,15232,40.4579595,-79.9277035,4,Good,10,1,Men's Clothing;Women's Clothing;Fashion;Shopping;Antiques;Used;Vintage & Consignment
I4LgdWKXxla8xLxQkr_oqQ,"""Thai Bites""",Strip District,"""2112 Penn Ave""",Pittsburgh,PA,15222,40.451847,-79.982434,4.5,Good,3,0,Thai;Restaurants;Food;Food Trucks
BeBff52HSQvVC25RyGPKdw,"""Critchlow Auto Body""",West View,"""1798 Babcock Blvd""",Pittsburgh,PA,15209,40.50171,-79.98227,3,Below Avg,4,1,Body Shops;Automotive;Auto Repair;Towing
RAYnYkxR_e1NZYOXo4DyfA,"""Teabags""",Bloomfield,"""4114 Main St""",Pittsburgh,PA,15224,40.465157,-79.9547682,4,Good,4,1,Nightlife
zpIybGTZ0RqArG8BOX0ALQ,"""Franco's Restaurant""",,"""2501 Freeport Rd""",Pittsburgh,PA,15238,40.5341821,-79.8448086,3,Below Avg,6,0,Italian;Restaurants
AxQpXcQvCnmCV0dai8I3ew,"""Addicted Salon Spa & Tanning""",Lawrenceville,"""5165 Butler St""",Pittsburgh,PA,15201,40.4801478,-79.9547436,5,Good,20,1,Hair Extensions;Hair Salons;Beauty & Spas;Eyelash Service;Tanning
X3p5eJS76zEeIfPt4SOADA,"""MedExpress - Bloomfield""",Bloomfield,"""5201 Baum Blvd""",Pittsburgh,PA,15224,40.456274,-79.941959,3.5,Below Avg,17,1,Health & Medical;Urgent Care
x_DjeSEMkJkFHzSTfKYHvA,"""West Liberty Cycles""",Brookline,"""801 Brookline Blvd""",Pittsburgh,PA,15226,40.393858,-80.019631,4.5,Good,10,1,Shopping;Sporting Goods;Bike Repair/Maintenance;Local Services;Bike Rentals;Bikes;Active Life
THXnbDa7zLps_nlkc2X0WQ,"""Time & Chime""",Greenfield,"""4027 Murray Ave""",Pittsburgh,PA,15217,40.425427,-79.927608,5,Good,6,1,Local Services;Watch Repair;Clock Repair
dM0PXHmL48aaFaGlZDJpFA,"""Elements""",Lawrenceville,"""5171 Butler St""",Pittsburgh,PA,15201,40.480343,-79.954824,4.5,Good,6,0,Shopping;Antiques
jP07A_fgj-Q7UVYAG0SqGA,"""Avalon Exchange""",Squirrel Hill,"""5858 Forbes Ave""",Pittsburgh,PA,15217,40.437835,-79.920627,3,Below Avg,63,1,Fashion;Shopping;Used;Vintage & Consignment
8Y7UALaRqiNsKWP2gAmUkQ,"""Firestone Complete Auto Care""",Banksville,"""2950 Banksville Rd""",Pittsburgh,PA,15216,40.4025781,-80.041926,3.5,Below Avg,13,1,Tires;Auto Repair;Automotive;Oil Change Stations;Auto Parts & Supplies
AQEojiFZgNliIoy2eoDzhw,"""ENJA Computers""",,"""5301 Grove Rd, Ste M206""",Pittsburgh,PA,15236,40.35903534,-80.00144227,4.5,Good,3,0,Web Design;Computers;Local Services;IT Services & Computer Repair;Professional Services;Shopping;Marketing
8eV01jeKR31ZGTOhrQdARw,"""The Dog Stop""",Strip District,"""2530 Smallman St""",Pittsburgh,PA,15222,40.4550619,-79.9793818,4,Good,18,1,Pet Services;Pet Groomers;Pets;Dog Walkers;Pet Sitting
QIELh9m9aefbDtIL_mOsMw,"""Vicky's Mexican Restaurant""",Downtown,"""111 Smitfield St""",Pittsburgh,PA,15222,40.43758392,-80.0004425,4,Good,8,0,Restaurants;Mexican
S73Umg27RgFtcZVZkcextQ,"""Pittsburgh Acupuncture & Massageworks""",North Side,"""901 Western Ave, Ste 209""",Pittsburgh,PA,15233,40.451672,-80.016598,5,Good,10,1,Health & Medical;Massage;Acupuncture;Massage Therapy;Beauty & Spas
_HR-YLv77wsTe1nIpR8bow,"""Tiny Box Vape Shop""",West View,"""432 Perry Hwy""",Pittsburgh,PA,15229,40.519096,-80.0320869,3.5,Below Avg,3,1,Shopping;Vape Shops
CqU7SXYRo9EbMwlxrSvErA,"""1947 Tavern""",Shadyside,"""5744 1/2 Ellsworth Ave""",Pittsburgh,PA,15232,40.4556589,-79.9309996,3.5,Below Avg,75,0,Nightlife;Bars;Restaurants;American (Traditional);American (New)
OWP_wqhgekrCdE_iR5EuLg,"""Rezzetano Plumbing""",,"""109 Indian Dr""",Pittsburgh,PA,15238,40.554021,-79.88876,5,Good,5,1,Plumbing;Home Services
GVPEk8fvR7_46_5lYch_4A,"""Salim's Middle Eastern Food Store""",Bloomfield,"""4705 Centre Ave""",Pittsburgh,PA,15213,40.4527796,-79.9495128,4.5,Good,47,1,Imported Food;Restaurants;Delis;Food;Specialty Food;Ethnic Food
1RECFIhw6tdiP4l3smu6Kw,"""The Yard""",Downtown,"""100 5th Ave""",Pittsburgh,PA,15222,40.44139,-80.0028792,3.5,Below Avg,206,1,Restaurants;American (New);Nightlife;Bars;Gastropubs
a9nQEyWahpOAQFWcDc8ctA,"""PetSmart""",,"""420 Home Dr""",Pittsburgh,PA,15275,40.45088382,-80.18159487,2.5,Below Avg,14,1,Pet Services;Pet Groomers;Pet Stores;Pet Training;Pets
ZrNuzOZAr6UwQoJ9JNYWWw,"""GET Creative""",Strip District,"""1400 Penn Ave""",Pittsburgh,PA,15222,40.4475284,-79.989129,5,Good,6,1,Venues & Event Spaces;Adult Education;Art Schools;Party & Event Planning;Education;Cooking Schools;Special Education;Art Classes;Specialty Schools;Event Planning & Services
CjCVFZurydHXPAM2Zu8NzA,"""Domino's Pizza""",,"""21 Foster Ave""",Pittsburgh,PA,15205,40.4410921,-80.0691206,2,Below Avg,14,1,Restaurants;Pizza;Sandwiches;Chicken Wings
ECXHwaJW7Lc7qDlH89Syaw,"""Arby's""",Banksville,"""1378 Banksville Rd""",Pittsburgh,PA,15216,40.414716,-80.03063,2,Below Avg,9,1,Restaurants;Fast Food;Sandwiches
Qgp9sGKbqj9TuJyyc3m5zg,"""Steel City Pet Sitters and Dog Walkers""",Bellevue,"""""",Pittsburgh,PA,15202,40.4974532,-80.0603445,5,Good,13,1,Pet Services;Pets;Pet Groomers;Dog Walkers;Pet Sitting
YkDJoa-9fA-L_goUIE_qBQ,"""Apex Auto Service""",South Side,"""90 S 10th St""",Pittsburgh,PA,15203,40.4277479,-79.9888771,4.5,Good,17,1,Oil Change Stations;Automotive;Auto Repair
kDp-fv1DqX90xcOzsFGvQw,"""Sheraton Pittsburgh Hotel at Station Square""",South Side,"""300 W Station Square Dr""",Pittsburgh,PA,15219,40.4346901,-80.006389,2.5,Below Avg,150,1,Hotels & Travel;Event Planning & Services;Hotels
GDWZh4LMDiUXHcZV3XJRww,"""The Groove Cheesesteak Co""",South Side,"""2000 E Carson St""",Pittsburgh,PA,15203,40.4283233,-79.9775261,3,Below Avg,72,1,American (Traditional);Restaurants;Cheesesteaks;Steakhouses
aGUqC-fzPOheLb44DcwRLw,"""Wood Street Galleries""",Downtown,"""601 Wood St""",Pittsburgh,PA,15222,40.4423378,-79.999571,4,Good,13,1,Arts & Entertainment;Art Galleries;Shopping
eN9LTbC9QLvkMcDtKeO9dQ,"""McMinn's Irish Pub""",,"""3925 Willow Ave""",Pittsburgh,PA,15234,40.3639029,-80.0279158,3.5,Below Avg,10,1,Pubs;Nightlife;Bars
dvtV14Y6wdZfTo7aEWcAYw,"""Auto Image""",Banksville,"""1301 Banksville Rd""",Pittsburgh,PA,15216,40.41555648,-80.02978388,5,Good,4,1,Car Stereo Installation;Auto Customization;Automotive;Tires;Auto Detailing;Car Wash
NyJNvBEvh3meo-nB1ta1jg,"""US Post Office""",Bloomfield,"""5182 Liberty Ave""",Pittsburgh,PA,15224,40.45707,-79.941424,2,Below Avg,18,1,Local Services;Public Services & Government;Post Offices;Shipping Centers
i0fAxbw4h4hMQYcitrAijA,"""The Iron Gate Inn""",Downtown,"""119 1st Ave""",Pittsburgh,PA,15222,40.438991,-80.004707,3,Below Avg,5,0,Bars;Restaurants;Cocktail Bars;Cafes;Nightlife;American (New)
S9jb_FnKqke3_sHqmCIJXg,"""Bruce Parker DMD""",Squirrel Hill,"""6301 Forbes Ave, Ste 102""",Pittsburgh,PA,15217,40.438415,-79.919124,4,Good,4,1,Pediatric Dentists;Dentists;Health & Medical;Endodontists;Cosmetic Dentists;General Dentistry
DAJOaYCxh6Xl4z-RML1LsA,"""The Dog Stop""",Lincoln,"""1140 Washington Blvd, East End""",Pittsburgh,PA,15206,40.465903,-79.907316,4,Good,29,1,Pet Sitting;Pet Services;Pet Groomers;Pets;Pet Training
Tscoq9kue8_J1ySO42_ItA,"""Starbucks""",Greentree,"""971 Greentree Rd""",Pittsburgh,PA,15220,40.4198341,-80.0456525,3,Below Avg,25,1,Food;Coffee & Tea
